candidate_id,candidate_name,latitude,longitude,raw_data_type,source_name,source_manifest_id,source_manifest_path,raw_record_locator,source_lookup_json,observed_date_start,observed_date_end,direct_site_evidence,recommended_data_quality,review_reason,review_questions,public_presentation_restrictions
edna-4bdea9dcee14be54,FR14,22.703,121.2135,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR14; latitude=22.703; longitude=121.2135; source_rows=5799-5848; records=50,"{""latitude"": 22.703, ""longitude"": 121.2135, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR14""}",2023-06-04,2023-06-04,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-e968dd292fa88c3f,FR14,22.7163,121.1998,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR14; latitude=22.7163; longitude=121.1998; source_rows=5764-5798; records=35,"{""latitude"": 22.7163, ""longitude"": 121.1998, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR14""}",2023-12-08,2023-12-08,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-c37c51025aa0b060,FR14,22.7228,121.2237,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR14; latitude=22.7228; longitude=121.2237; source_rows=5849-5917; records=69,"{""latitude"": 22.7228, ""longitude"": 121.2237, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR14""}",2023-08-27,2023-08-27,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-5ca5885c0b23a250,FR14,22.728,121.2055,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR14; latitude=22.728; longitude=121.2055; source_rows=5503-5544; records=42,"{""latitude"": 22.728, ""longitude"": 121.2055, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR14""}",2021-04-11,2021-04-11,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-4c0af651a55e5eac,FR15,22.2501,121.0001,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR15; latitude=22.2501; longitude=121.0001; source_rows=6117-6180; records=64,"{""latitude"": 22.2501, ""longitude"": 121.0001, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR15""}",2022-08-12,2022-08-12,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-02e88e73b4e1fd66,FR15,22.2505,121.0006,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR15; latitude=22.2505; longitude=121.0006; source_rows=6024-6116; records=93,"{""latitude"": 22.2505, ""longitude"": 121.0006, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR15""}",2021-08-20,2021-08-20,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-390d13538c827401,FR15,22.257,120.9998,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR15; latitude=22.257; longitude=120.9998; source_rows=6211-6279; records=69,"{""latitude"": 22.257, ""longitude"": 120.9998, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR15""}",2023-06-04,2023-06-04,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-2ec9a359101b7b7d,FR15,22.2593,121.0125,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR15; latitude=22.2593; longitude=121.0125; source_rows=6181-6210; records=30,"{""latitude"": 22.2593, ""longitude"": 121.0125, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR15""}",2023-12-08,2023-12-08,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-68b9dd74230c29ce,FR15,22.265,121.0143,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR15; latitude=22.265; longitude=121.0143; source_rows=6280-6333; records=54,"{""latitude"": 22.265, ""longitude"": 121.0143, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR15""}",2023-08-27,2023-08-27,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-7c07eb6fc9bd7f9a,FR15,22.274,120.989,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR15; latitude=22.274; longitude=120.989; source_rows=6334-6395; records=62,"{""latitude"": 22.274, ""longitude"": 120.989, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR15""}",2023-03-06,2023-03-06,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-caab8f44200207e0,FR15,22.299,121.0302,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR15; latitude=22.299; longitude=121.0302; source_rows=5973-6023; records=51,"{""latitude"": 22.299, ""longitude"": 121.0302, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR15""}",2021-04-12,2021-04-12,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-b6dc6b5d42cd8a7b,FR32,22.0005,120.4957,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR32; latitude=22.0005; longitude=120.4957; source_rows=1259-1311; records=53,"{""latitude"": 22.0005, ""longitude"": 120.4957, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR32""}",2023-02-19,2023-02-19,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-0006e12a335e21ad,FR32,22.0345,120.5002,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR32; latitude=22.0345; longitude=120.5002; source_rows=1115-1202; records=88,"{""latitude"": 22.0345, ""longitude"": 120.5002, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR32""}",2023-06-02,2023-06-02,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-e9d4a4f093bad8d2,FR32,22.0357,120.5153,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR32; latitude=22.0357; longitude=120.5153; source_rows=778-795; records=18,"{""latitude"": 22.0357, ""longitude"": 120.5153, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR32""}",2021-04-14,2021-04-14,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-7904135d25d5e31d,FR32,22.0413,120.5117,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR32; latitude=22.0413; longitude=120.5117; source_rows=1203-1258; records=56,"{""latitude"": 22.0413, ""longitude"": 120.5117, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR32""}",2023-08-25,2023-08-25,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-3fd936786116e553,FR32,22.042,120.5106,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR32; latitude=22.042; longitude=120.5106; source_rows=796-869; records=74,"{""latitude"": 22.042, ""longitude"": 120.5106, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR32""}",2021-08-18,2021-08-18,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-9314677bdfe65bad,FR32,22.042,120.5107,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR32; latitude=22.042; longitude=120.5107; source_rows=870-920; records=51,"{""latitude"": 22.042, ""longitude"": 120.5107, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR32""}",2022-11-12,2022-11-12,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-8ee01afe081467c1,FR32,22.043,120.5112,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR32; latitude=22.043; longitude=120.5112; source_rows=1070-1114; records=45,"{""latitude"": 22.043, ""longitude"": 120.5112, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR32""}",2023-12-06,2023-12-06,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-b7b30da2c4f17662,FR32,22.0473,120.5053,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR32; latitude=22.0473; longitude=120.5053; source_rows=921-985; records=65,"{""latitude"": 22.0473, ""longitude"": 120.5053, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR32""}",2022-04-23,2022-04-23,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-4e8c20f1da277ea1,FR32,22.0487,120.5117,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR32; latitude=22.0487; longitude=120.5117; source_rows=986-1069; records=84,"{""latitude"": 22.0487, ""longitude"": 120.5117, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR32""}",2022-08-13,2022-08-13,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-8bd00d368a3140aa,FR33,22.3923,120.3007,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR33; latitude=22.3923; longitude=120.3007; source_rows=6772-6837; records=66,"{""latitude"": 22.3923, ""longitude"": 120.3007, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR33""}",2023-06-02,2023-06-02,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-ea7298f5d6efbc4a,FR33,22.3928,120.2848,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR33; latitude=22.3928; longitude=120.2848; source_rows=6711-6771; records=61,"{""latitude"": 22.3928, ""longitude"": 120.2848, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR33""}",2023-12-06,2023-12-06,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-09de872977b25af5,FR33,22.3985,120.3018,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR33; latitude=22.3985; longitude=120.3018; source_rows=6603-6642; records=40,"{""latitude"": 22.3985, ""longitude"": 120.3018, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR33""}",2022-04-23,2022-04-23,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-9839e806c25dfc82,FR33,22.3994,120.3,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR33; latitude=22.3994; longitude=120.3; source_rows=6492-6546; records=55,"{""latitude"": 22.3994, ""longitude"": 120.3, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR33""}",2021-01-11,2021-01-11,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-40b825fd9552750a,FR33,22.4002,120.3,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR33; latitude=22.4002; longitude=120.3; source_rows=6643-6710; records=68,"{""latitude"": 22.4002, ""longitude"": 120.3, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR33""}",2022-08-13,2022-08-13,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-086c05b0eafb07e0,FR33,22.4003,120.3004,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR33; latitude=22.4003; longitude=120.3004; source_rows=6449-6491; records=43,"{""latitude"": 22.4003, ""longitude"": 120.3004, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR33""}",2021-08-18,2021-08-18,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-08b24b1614352f8e,FR33,22.4005,120.3005,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR33; latitude=22.4005; longitude=120.3005; source_rows=6547-6602; records=56,"{""latitude"": 22.4005, ""longitude"": 120.3005, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR33""}",2022-11-11,2022-11-11,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-8c5784432436efd9,FR33,22.407,120.2882,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR33; latitude=22.407; longitude=120.2882; source_rows=6396-6448; records=53,"{""latitude"": 22.407, ""longitude"": 120.2882, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR33""}",2021-04-14,2021-04-14,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-15a68f9a921e01f6,FR33,22.4103,120.2687,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR33; latitude=22.4103; longitude=120.2687; source_rows=6838-6947; records=110,"{""latitude"": 22.4103, ""longitude"": 120.2687, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR33""}",2023-08-25,2023-08-25,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-d311682bd0501713,FR33,22.4185,120.298,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR33; latitude=22.4185; longitude=120.298; source_rows=6948-6968; records=21,"{""latitude"": 22.4185, ""longitude"": 120.298, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR33""}",2023-02-19,2023-02-19,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-7a64a0a1c1f3aba3,FR39,22.9747,119.959,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR39; latitude=22.9747; longitude=119.959; source_rows=7048-7089; records=42,"{""latitude"": 22.9747, ""longitude"": 119.959, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR39""}",2021-04-25,2021-04-25,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-cd13cbff087b61b0,FR39,22.9748,119.9586,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR39; latitude=22.9748; longitude=119.9586; source_rows=6969-7047; records=79,"{""latitude"": 22.9748, ""longitude"": 119.9586, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR39""}",2021-09-25,2021-09-25,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-b8d26d765d209ab7,FR39,22.978,119.9195,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR39; latitude=22.978; longitude=119.9195; source_rows=7090-7136; records=47,"{""latitude"": 22.978, ""longitude"": 119.9195, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR39""}",2022-04-23,2022-04-23,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-491fde5d86493bb0,FR39,23.0003,120.0002,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR39; latitude=23.0003; longitude=120.0002; source_rows=7137-7259; records=123,"{""latitude"": 23.0003, ""longitude"": 120.0002, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR39""}",2022-08-14,2022-08-14,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-83e3b03b923d7126,FR39,23.0058,119.9137,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR39; latitude=23.0058; longitude=119.9137; source_rows=7304-7339; records=36,"{""latitude"": 23.0058, ""longitude"": 119.9137, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR39""}",2023-05-28,2023-05-28,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
edna-4f425cfaa2f116bb,FR39,23.0297,119.9152,eDNA sampled-station group,臺灣周邊海域環境 DNA 採樣調查資料,oca_edna,data/raw/external/edna/edna_ship_110_112.csv,edna_occurrence; source_file=edna_ship_110_112.csv; station=FR39; latitude=23.0297; longitude=119.9152; source_rows=7340-7408; records=69,"{""latitude"": 23.0297, ""longitude"": 119.9152, ""source_file"": ""edna_ship_110_112.csv"", ""station"": ""FR39""}",2023-08-22,2023-08-22,no,needs_review,來源定義的是 eDNA 採樣站與歷史檢出資料，沒有將該站名稱或座標定義為潛點。,另找可公開查核且明確將同一名稱與座標定義為潛點的來源；核對名稱、位置與再利用條件。,OGL 1.0：保留來源標示；僅可表述為歷史 eDNA 採樣證據，非潛點或當日物種存在。
